TR_Transition,Distance
1,0.9427686155217977
2,1.0543674289731073
3,0.7765501169665007
4,3.8436679778476743
5,5.268876498507951
6,1.7641787302272716
7,1.3692792602582102
8,3.801303664196946
9,11.425659016009854
10,4.642256597937094
11,5.825053629131595
12,3.7358648265253676
13,2.250001918647775
14,1.5550866947868776
15,3.4330486833814136
16,5.771348082854047
17,3.7101034772520136
18,4.943128345499385
19,2.8100240872076183
20,2.8546404257153317
21,3.23016543624087
22,4.980403430993095
23,7.256333488839752
24,5.081372946467815
25,4.477544854747232
26,0.7462313845988372
27,2.48159828630332
28,8.428225723702377
29,3.548566252750389
30,1.7882915473093308
31,2.0896543065621183
32,7.277496479341939
33,12.37111152068399
34,0.491670534853753
35,1.0963525405846655
36,6.882406406182669
37,2.5746075265131725
38,2.213188483891088
39,2.866818348774181
40,3.0210323042465195
41,4.351243907693971
42,8.985496169312347
43,5.438790722601057
44,1.3178938410103567
45,4.044638128475607
46,5.544396226730682
47,5.994280485569934
48,3.6882221288865993
49,7.504401550460956
50,10.827030421205
51,8.619745579235651
52,5.014277456333859
53,8.733001633854997
54,6.235296717781266
55,3.5733077341159554
56,3.4868434424102994
57,6.229636359285174
58,5.2637867642203675
59,3.615416323153219
60,6.725930020519909
61,4.116310162432065
62,3.385128081465837
63,4.341931756718352
64,11.270537772066573
65,9.874096741760857
66,7.875543176070498
67,4.808047014036451
68,4.746998359449704
69,3.8588163428677564
70,6.888283823471822
71,4.4517416139790145
72,2.610694292564834
73,1.5113033275516277
74,3.19614069690619
75,6.992395835295616
76,4.144934222333926
77,2.0771149442691
78,1.3228754770104896
79,4.824187796048599
80,8.352649378275755
81,4.916272912444731
82,2.996591937565406
83,4.852283059112886
84,5.702611759287405
85,3.694165874761587
86,1.884277029658162
87,5.242229510024169
88,5.631860545522884
89,4.208544048380768
90,0.8972649609893192
91,5.072652242449323
92,5.121427342512965
93,3.858003566168056
94,3.1990970247384443
95,3.5113544908307177
96,1.5847970747088933
97,1.4006932468015916
98,1.7443499104849838
99,3.348181709744367
100,1.1412370797078362
101,5.89413443791279
102,2.1076658856694763
103,3.424062379137444
104,4.54409887636214
105,6.2348031469272485
106,4.017755529504086
107,1.8434909123961731
108,1.4616360279530585
109,13.624105711280237
110,0.8045960833637327
111,2.164684531357571
112,3.047064477492659
113,6.956673311356947
114,3.647595236059858
115,0.33140387838887225
116,2.0119439722484125
117,11.652225331455584
118,2.564847285833299
119,2.9715360998281724
120,5.241038593789717
121,4.340300297961895
122,5.402003256693714
123,5.923219157982798
124,5.578594699856771
125,4.73992379445237
126,7.497238618263229
127,5.072703142373937
128,3.2488272698625273
129,4.080727623865107
130,6.693934534189975
131,4.04360159129192
132,4.458062340900232
133,7.2915834205226355
134,3.0634278527615537
135,4.9115633163019625
136,0.8385133767418473
137,5.327100409198178
138,4.387162692056882
139,5.212938153775207
140,1.9799071138232656
141,1.1582287386981183
142,0.5700749690873872
143,3.414979145715756
144,4.265640736090094
145,4.246111533803285
146,3.616148065237049
147,3.3245399745285655
148,3.4451099910287613
149,1.7189249216058744
150,1.4998016531739975
151,1.7169251107231378
152,1.7516694769790284
153,4.1388569737500855
154,4.116078912369676
155,6.2287157300282185
156,3.6086089866292217
157,3.63385483057742
158,3.7736427712830145
159,2.498787546208214
160,4.1848487936254015
161,7.288552189634016
162,5.298784333498363
163,4.585446742477669
164,1.2170520670113016
165,3.3972186045555244
166,4.677590944220456
167,5.291170720393289
168,10.478006791668284
169,4.797567858540282
170,3.744216192149919
171,2.685997142065928
172,0.9932458725689887
173,8.157620718261725
174,6.127140636520091
175,3.3228222354309964
176,3.784763715236006
177,6.515218567250387
178,2.61840485481887
179,2.6807463024256575
