TR_Transition,Distance
1,4.2341014783032485
2,5.3259523168373075
3,7.6188927522110035
4,7.228916417217234
5,5.581125742534495
6,4.768956174705828
7,5.77369846523546
8,6.269036910048665
9,5.726669272672654
10,6.2075192926173015
11,4.962265598733608
12,5.805228325341041
13,6.9613124296731534
14,8.957897745586356
15,6.607353195910529
16,3.974711531856403
17,4.224204057746085
18,5.5074266738529225
19,4.498370702659566
20,1.6821641853325557
21,1.8496062549979742
22,3.21069854258172
23,4.761061308255744
24,5.260934855326207
25,6.6475502092724295
26,9.696805414880915
27,11.089081061658124
28,9.68949413202484
29,9.283648133715424
30,13.225301908604706
31,13.951453940790612
32,10.37550528842438
33,10.32715047048353
34,13.872330081603986
35,12.551499817303624
36,7.756973772455692
37,9.909609688862066
38,12.8552171901849
39,8.680183376927644
40,5.593064665125391
41,12.467576125659118
42,14.33007792523685
43,8.652425313733128
44,6.864002775647899
45,13.112024575771727
46,14.124838692646586
47,7.105965091574149
48,7.668725429584956
49,12.00245349358729
50,9.730346467515709
51,5.289172018192851
52,11.004337616692096
53,13.645603561143076
54,8.900056648839026
55,8.103541768675985
56,13.685085912588171
57,13.547383295704988
58,7.656721566039895
59,10.536203473533117
60,15.19229101752712
61,11.946983420530609
62,5.769000245424374
63,11.566136654580015
64,15.253951652327666
65,10.45234389548437
66,5.8191478699976305
67,9.591699689877922
68,10.940330222384642
69,7.642403608132996
70,5.6117492416576065
71,6.891640185886376
72,5.951259873309262
73,5.55724318511108
74,7.028509298388918
75,5.520831736539608
76,3.803436586709797
77,2.2358228096327304
78,1.1956156070809203
79,1.4683412341343158
80,4.053715786620088
81,7.105664474436945
82,9.117437404182532
83,7.0867173094231255
84,5.309500270143853
85,9.820541467186816
86,12.732939973961107
87,9.42836333732163
88,8.299928272361988
89,13.640433496818888
90,14.516863287278342
91,9.53795414703218
92,10.421817847943919
93,15.999394103506136
94,14.844427163772826
95,9.24261392096183
96,8.220921466082475
97,10.116460380901975
98,8.30388083286582
99,4.936900048329814
100,3.5988033632506378
101,2.377593450661353
102,1.0292518499094347
103,1.3085814346528832
104,4.503795234683835
105,7.881261354986765
106,7.61267928979483
107,5.567877499188649
108,10.108237520817969
109,14.65103276175436
110,13.228460102994584
111,9.054455985020391
112,11.533104770292189
113,14.566863904619728
114,11.625061881430309
115,7.221921278663074
116,7.593756758204211
117,6.9667497883951315
118,4.2696839939346285
119,5.444954243881285
120,2.8354197662995766
121,1.4474244852693596
122,5.354910702777518
123,4.894717290361296
124,1.0233299994198903
125,5.696702017228525
126,8.22310029581489
127,6.403607770770894
128,6.8831887674530075
129,8.755421533284892
130,7.603101696844275
131,7.188677175548694
132,9.851923205654215
133,8.977059241001335
134,4.895108722901782
135,6.711153875181531
136,9.204188252293616
137,6.849515586601466
138,6.5587004743356125
139,8.832864709758828
140,7.030369931488058
141,4.5156961162863825
142,6.559427785825928
143,6.7673358972623845
144,6.37108345057892
145,8.761122724062504
146,11.128936177128947
147,10.053626763556128
148,11.140748435499821
149,14.53932982789236
150,14.286433522511135
151,10.737637733791273
152,11.61653110338075
153,15.284094176114122
154,14.909468601536473
155,10.093968948132353
156,6.424738837270144
157,9.574825067651577
158,12.606243935506315
159,12.60147876247989
160,8.988546105765806
161,5.1679559201259435
162,7.411920831412146
163,10.91582380485955
164,10.549898029443504
165,7.219541391661541
166,6.066695130391385
167,8.706307280377876
168,8.896434078109477
169,9.391339471555865
170,11.53881531221877
171,12.63754479804282
172,12.258207960708315
173,12.401060008520316
174,14.438167625858709
175,15.55687665260921
176,12.596525921528887
177,9.12288433295866
178,7.209638238702565
179,7.641554236197673
