TR_Transition,Distance
1,5.268538393498368
2,5.594033724327063
3,5.730310738407467
4,7.658954868854602
5,9.841508789404903
6,9.457154310254372
7,5.944279774847952
8,5.87160624166344
9,8.991330539297412
10,10.128219355140144
11,6.70398571260624
12,1.187845940214275
13,3.2299078422853436
14,5.308264197357077
15,3.6212268811566615
16,1.543328759281082
17,3.2078669926376198
18,4.305191966653447
19,2.4797593416528594
20,1.8752204397093264
21,4.574397831931291
22,7.0980772482674
23,5.812142763083379
24,2.7955769641718087
25,2.8332467723922092
26,5.615493858705358
27,6.58273774454908
28,2.913460389398854
29,2.848740290250782
30,5.17219267506293
31,4.610237434414186
32,3.400105841769748
33,4.489578657656985
34,3.5432651997840052
35,1.368840199360626
36,3.069966434038917
37,3.856281697058849
38,1.0777989336018452
39,4.0470454995384495
40,8.267443504320225
41,3.1043315525094815
42,5.416198868850662
43,5.315726237003354
44,6.3649073460225525
45,9.482155234839787
46,10.491171593954347
47,7.026779395648895
48,5.490158118069568
49,8.011182131735998
50,6.658546581183833
51,7.028692474071476
52,10.11822110091511
53,9.833957047816096
54,7.66900454948815
55,13.905638842033044
56,17.551031618572868
57,11.945272430976948
58,7.888526142315873
59,14.504685596605421
60,17.310553098958536
61,8.866610647528933
62,9.291099786541668
63,13.08111175635279
64,10.171834311145963
65,8.793606332790768
66,11.83510047147018
67,7.757488126956801
68,9.41519667365328
69,17.326860273069798
70,17.227494554879186
71,10.68203761216044
72,17.736173421297657
73,24.34544587286786
74,19.96506037951375
75,11.122204312480749
76,16.039804895923933
77,18.670181374621464
78,12.289713449071622
79,9.390605733351551
80,13.893564481292644
81,11.668724522988915
82,4.624175755559591
83,6.402824046174421
84,7.252664113676983
85,4.026847925123245
86,2.4436038223547767
87,3.1074004304532195
88,1.5101576282042064
89,3.119387068794981
90,6.1697914742308315
91,4.70859645135293
92,4.305268652281627
93,4.8541037410641525
94,7.544790366713868
95,8.907956398629059
96,7.383006971340373
97,3.7212873939639053
98,6.930198181425657
99,10.02401863713799
100,7.429895872016779
101,3.764445498648842
102,8.253351243096109
103,9.263475020655294
104,7.0727549182282194
105,7.077536610030329
106,8.020924668849
107,7.254804268601088
108,5.626974634655002
109,4.38304650039488
110,2.3538701548133987
111,2.4964035220581025
112,5.416566028476021
113,5.489970059699972
114,1.805240264610898
115,1.332824300075385
116,4.786326492137289
117,7.452648359150594
118,7.273267560685582
119,5.078899296057337
120,6.6242791147024915
121,8.17495091015959
122,10.248441673414867
123,11.951281787183476
124,10.404085958825696
125,9.155213386527361
126,14.46396394817559
127,17.677322178085255
128,14.51963712941678
129,12.446188281293477
130,17.231781528763822
131,17.715772780238197
132,14.594560121283893
133,15.94420777281556
134,17.447567782005176
135,13.437859526656055
136,12.568091388717566
137,17.075073434694986
138,13.66460322898544
139,7.55046431266882
140,13.139659353993787
141,16.084137784381102
142,10.059991586772863
143,10.614189687389237
144,16.769640523064517
145,15.8851276592758
146,10.094461004087757
147,11.411295115482243
148,13.679282849527363
149,11.2661049460907
150,7.75296323641893
151,7.588474451942086
152,2.7911920444892355
153,7.384965740052192
154,6.211375029814443
155,2.005904695173315
156,4.822320652553268
157,7.545252552456442
158,3.7835952651341596
159,3.8093087229337175
160,9.254147771428427
161,7.772314073223326
162,2.210323276180845
163,9.947591466800642
164,12.213638032509575
165,7.331205922058456
166,4.725593786701663
167,11.109072469506692
168,13.041978610217864
169,5.752216862504735
170,4.707089107962264
171,8.157929770243936
172,6.856875849303984
173,4.084226751610434
174,1.1086768701931176
175,1.6998029202347382
176,1.4795300674968013
177,0.8838576661979392
178,1.3446821611486164
179,3.8694464697548887
