MDS1,MDS2
-3.087911348531137,-6.3879557690911914
-1.1343048312029183,-8.411111839810285
2.842457750702794,-6.825892920842061
3.6581767118650608,-4.375261379324366
2.5349562178365312,-3.805331579598007
1.348745599983971,-4.82561052597406
-0.2732287123539944,-6.589565980034887
-0.408246561403306,-6.34899604728339
1.1771723240880165,-3.8369625755697347
2.926746428444226,-1.5909471353148559
4.7277640362919815,0.37277953283451387
5.183447320461215,1.464008602423559
3.7108860765365703,0.7354559277571959
1.7031125506627653,-0.7511586683458066
0.1622179748198414,-1.5400085426168
-0.5525689602387354,-0.27718471064668115
-0.5941274931717747,3.2518011703214036
-0.7046688963940273,6.369339395948793
-1.9191051864609494,8.235098138314678
-4.302508103555015,7.716279458837738
-6.553660054850751,5.730623260813704
-8.435747099259238,3.672327504735603
-9.703596081395723,1.8941879688198218
-9.37796651905579,1.312697659400146
-7.6363266228217155,1.5347723068780221
-5.7295371820099925,1.3735085518519048
-4.474825212358963,0.9776970299490698
-4.0788678868974175,0.2328934751191707
-4.304563627633348,-0.5925029667554045
-4.749967624646752,-1.1222893266535097
-4.479205491149796,-1.0976781826349085
-3.3978344505346407,-0.8857799401431339
-2.0225617699936893,-1.2644687412507922
-0.3106200215312421,-2.3070282608360846
1.178749448076147,-2.918254523307117
2.090543821843973,-2.2398552015172792
3.0188942575888627,-1.069864714265402
4.404597726289003,-0.16668156165124
6.070320805525048,0.5595223352753209
7.142363507620287,0.21484912415771218
7.667146681124876,-0.8075646154883295
7.374112796102572,-2.2224643728903293
6.259241498785119,-3.225247200297529
5.124068994478573,-3.0914604875212413
4.556684354455682,-2.288594176664839
4.550218601131716,-1.3280286005893749
4.705917977100655,-0.38928929133905
4.945873053999205,0.7224887607055565
5.060573008470143,1.854014999799442
4.611262221138809,2.179608771383322
3.4648955999459887,1.2840266705420047
2.4475172125456814,0.06686472306212231
1.365665922133302,-1.1620285927431737
-0.25426537178541025,-2.48273241015915
-2.2637889997445946,-2.923973364431802
-3.472197330464192,-2.836513045833314
-3.4505970365701137,-2.7083176667938282
0.7201936545851613,3.3981965194169663
3.105436514365091,3.755326081667818
3.953616648099301,3.5935303853110407
1.8730711186076066,3.0526728365426195
-3.19656004403849,0.9979420205854853
-6.284184932877725,2.093925991679252
-9.14152255208418,4.287086286942625
-11.149746607412188,5.881424211118236
-11.455557683318109,5.378066607788151
-10.517648906472392,2.3121409132065005
-9.545709464499845,-0.2563966087079472
-9.917423492267764,-1.1866389167589397
-9.768828424437496,-0.4082907899755807
-8.890065776845093,1.6843610209455413
-9.378827436838456,3.1925375337183968
-11.790051811894369,2.9444820520301995
-15.625201741479254,1.519740157510305
-19.804060481381406,0.15515260579825854
-18.95466581681762,-0.6846327856410719
-10.62070517753919,-1.17610678512226
8.295631698627611,5.647221787547785
33.091098950204106,6.392989744250465
53.734922922995906,9.779460174984056
58.31934607651206,5.7282117808527655
49.016263221597335,-1.696294489490111
26.782501729955218,-4.028807754364919
-2.0026372055954442,-14.795896446217752
-15.673134249584516,-6.1895622817943945
-18.238563246025617,-3.1685704279990925
-14.165689897249994,-5.366593491482664
-6.345243853510445,-9.186061295049331
3.59683477240226,-10.27600199466561
8.304556226050341,-8.718613673789228
9.090787717928018,-6.738271800616703
8.323965104999642,-4.648099480317305
7.7531982602967195,-2.7750180419968196
6.95054399096629,-1.2973101693591025
5.972711289096075,-0.6493371440139091
5.4126420039624765,-0.1411114959107576
4.503971640146707,1.1938845086203487
2.504605806945962,2.2820372066681336
-0.15177184638425048,3.3878177080128253
-2.498876527624055,4.326861108913164
-4.760696777807049,3.8540898446138163
-6.2564824075918875,2.6727028053233135
-7.8112624654189045,1.2353974791190458
-8.780505488030245,0.5851454248494171
-8.586290163536765,0.8023803892397197
-7.8701376552891205,1.7728368509087618
-7.498671594108336,2.793075321874118
-7.389952701262435,2.9451102863394283
-7.423929967971121,1.2590203096579728
-7.605762531179285,0.6474670193874125
-7.751019414188905,0.7675750166624232
-6.556042965883748,2.985607348047896
-4.526784279567169,4.229219429691868
-3.0783686766633167,4.363356510952845
-2.8859282346098563,3.8984144628970125
-3.9543184735787476,2.9598328296159764
-5.173674794952759,2.0711475817405365
-5.069970857856715,1.759859477842149
-2.9390734560138476,1.945498220922857
1.118379773908204,1.7951313213902784
6.072801259751831,1.0479460333595383
9.36328843371454,-0.44937416067250013
10.280901685664553,-2.105082799761998
9.126457471123805,-3.546242608217534
7.484516337692123,-4.435706112027379
6.860411590171524,-5.059231726233434
7.230163253935412,-5.813701279316334
7.57258322393859,-6.870333351434637
6.541613576893878,-7.849678840429527
3.8589325154948826,-7.864514048338593
0.1336809532105071,-6.687604691242543
-3.3429999469389795,-4.4696107838364165
-3.7198808079829973,-0.3177347569622984
-2.0615791445059646,2.709871927120172
0.0806735907482276,4.318609966192174
1.9561924764384115,5.606259525447036
2.22807913990376,6.35113499212841
0.8244713082940507,6.490283091957102
-0.8399945256387854,6.175591520697273
-1.9825883912936983,5.428849030208525
-2.219702091991709,3.9121221853089767
-2.013834071070872,0.7872309068179374
-1.7340595984930192,-2.900258403129729
-0.9591778082934359,-2.8096981827944414
-0.9911903350826649,-2.02362811350077
-1.8581542436531908,-0.6480455180927208
-3.2210676286794917,0.4760035145939244
-4.731105496853577,0.2679736686108896
-6.437882880496188,-0.9542990117764324
-7.0962901033188,-2.0936013220649796
-5.58601510294274,-1.669875973069101
-2.2144267252162173,0.044822457856502844
0.49153595212006107,0.6159319447879069
2.3324255923926445,0.22551338154671605
2.958723024669963,-1.4491678262651815
2.228629834667165,-4.707932631829643
0.8689704078317518,-6.478585822962148
0.38595303331450764,-5.923908683886358
1.010754089682714,-4.662363812495881
3.0742497573021237,-2.906342182346288
5.202545968935161,5.113540585897965
4.244584121882509,8.91799268699115
1.5902556257082783,10.673478333393529
-1.6253762244949839,10.098477208429603
-4.064115458528601,9.120877066937135
-5.049880735256277,9.57743048087622
-4.435944016867913,9.618025221799805
-2.41428430102248,6.8366708835771135
-0.7583786581376009,2.02913388152177
0.26038165363777005,1.751848592417402
0.9574105050732703,2.317516620616536
1.3443988757140761,2.006702096993925
1.4329782021336104,0.45464281183287325
1.3731319037781742,-2.0034815303695894
0.9669773407905896,-4.925884786913593
-0.07866744664597093,-7.349393148503348
-1.5601602507762602,-7.116344451379637
-2.179464062999788,-4.493699448857393
-2.800973642531194,-2.3272173514366243
-4.091740051494428,-2.060499010397183
