MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
-3.753121221682581,5.2131995041946855,9.507508840453054,-1.4972419615158103,-0.23697930531564015,-1.9688298049750763
-3.9004264614842485,4.177142584123767,8.49924511581093,-3.213041781770783,-4.790354550922604,-0.43989180413436757
-0.6704004267185046,2.9135467035743927,1.9852133295389593,-6.292308505473935,-8.771162321719729,1.3343790439262049
3.6210038137655824,1.1020400606189087,-3.699902515755511,-7.791976890117066,-7.701149504101783,1.1660328098681876
6.626323664117481,-0.45451025962419195,-6.547302383714156,-8.071263306214497,-5.260368369327377,-0.5644998103041553
7.580306576476729,-2.078078538791589,-6.092816833412139,-7.798503767920124,-2.2676102569411944,-2.249795946944714
6.621245697172267,-4.106208464124446,-3.488453877996469,-6.925836855309427,0.8462395031520307,-2.41932585990447
4.259654166515871,-7.119238533055787,0.7606886747850004,-4.471211034386554,4.595707003248548,-0.7516475431382446
1.341675000759714,-8.8033140541721,3.2523020544630596,-1.1993059867116644,5.318140993986262,2.327979408138561
0.5013575456005918,-8.635157641222662,2.588529530527098,1.4522055030450143,3.239951392515101,4.628454397531661
1.2341735486427323,-6.135846448093252,-0.7386401644912145,3.8713500896523234,-1.9092735336615028,6.332759049346306
0.7372592754882028,-1.462128172162527,-4.189566011756905,4.797911380434238,-5.988194569702121,5.601087382363295
-0.29986382139099077,2.9098763991051353,-4.851020894815753,5.538401524986767,-5.908975521871682,4.275689839745819
-1.7065663103421536,4.927542564677978,-3.658373327580113,5.650395423925273,-2.3987793675491744,3.35771387686731
-2.6155848264930683,2.909422291110575,-1.024550096509115,5.297568315971327,4.2288358517890154,2.6574042036406773
-2.9541098830844454,-1.0668347713183561,0.7325684252311967,4.412774889709983,8.19233954535253,1.0690784806298195
-2.9911045371180283,-4.656412179748362,2.034535150339995,4.757851973283635,8.871589047502951,-1.0344973953207224
-2.7844244494340447,-6.934982155511727,4.201177963250061,5.160413464557345,5.9542904147777485,-3.1020789767902044
-3.1421294845698475,-6.658004581920462,7.467941756826703,4.963747638632057,-0.116024972947455,-3.2093787691168947
-5.1794012160351475,-4.2792423566877105,7.511639212818766,3.3176337104014255,-7.165154532866107,1.6366759300621094
-7.659265570899829,-1.749747272839472,3.7060758944642997,0.5332897069926054,-8.199492673400782,5.301142054154202
-8.97208910209398,-0.4930864868745919,-0.4163852111369782,-2.4517147864436044,-5.597128756231216,4.760721264697279
