MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
-0.8036584483941991,2.4569365555105,2.6034049899279537,-1.3779556715438475,0.9219244688930783,-2.901737594418073
-0.9411710119182621,1.2887032157565181,3.093225919995398,-1.7541363689247147,-0.043269959801427955,-3.6766573795525215
-0.9954699264949531,-0.8553887333943104,2.02198526323121,-0.6214730233983652,-1.7707517145605303,-1.6496251570079146
-1.6086793330383897,-2.013667879778589,1.3111125035393758,1.2274538761973575,-4.705216086537604,0.0101503353622762
-2.8517735634184342,-1.2128574203355444,-1.092546281165357,4.938148949596466,-6.980555813941904,3.0956103007553026
-4.565248401399732,1.7677765089964848,-3.0487628948790158,5.891456743332631,-5.249938870414784,3.41066115508409
-5.770674187540549,3.8571204026001435,-4.267378381622623,3.303774054777085,-1.0877184616980218,1.2355307164984277
-6.517758109233822,3.6506954949759534,-5.450595232258008,-0.29985264981674326,1.9723094598705366,-1.3982133000200743
-5.955741435042506,1.4415077898250948,-7.875937071567345,-4.934837299745045,3.204198321133473,-2.084174095215796
-3.3240540230433617,-2.3503633503040664,-8.669230180203352,-8.031941962691901,2.682915473742686,0.635301815530141
-0.17874865562594267,-4.991063224746695,-6.994261505644653,-7.310890358626862,1.523342934213121,4.211711114330063
3.087048548828663,-5.841692136079382,-3.358752872919192,-3.5813703735587974,1.9193496400294559,5.855647598819612
5.0420644483855055,-4.700034853680002,0.021654358226956612,0.6460440676295774,3.3820889391644933,4.731967974193757
5.633195437601765,-3.6725126437213143,1.4807939040118416,2.77207048926334,6.098634080459244,2.7909430304503364
4.817620324758593,-3.715773857368708,1.8325522251495008,3.6071339732560164,8.294816848165256,1.0676113478178866
2.2770973157960537,-4.008179985864879,0.5640147992027632,2.9855619132896365,8.256932166163258,1.3421108250514948
-0.9913651582889481,-3.548767499200909,-0.29073227471753915,2.3499375295505796,5.4406245765522945,3.710182179333204
-3.8966495332222855,-0.9160644322428654,-0.38514820822089096,0.8497917499154614,0.6223344802747235,7.014949065392224
-5.185845125137786,4.724653332938518,1.018223922536998,0.01779842609538976,-1.7905537002899372,5.219450045566296
-4.083022023271588,7.598742194521398,2.788534019151884,-0.32702295100413026,-1.603165952540715,1.4478174394362064
-1.9602065188317954,9.480792892398997,3.8878449455133937,-1.7897945836957834,-1.0052093842507637,-1.486512250234197
0.5788321720938133,9.623983374853202,3.660514594577821,-3.7021070218956247,-1.3010527732605381,-4.512435686240126
3.1653045376100986,6.261681121393257,0.575103549449014,-4.165977961497228,-3.194664291612533,-5.50418038211504
4.372062963568578,-1.0452785809369793,-2.8338659177217007,-1.125051506355536,-4.931943049955763,-2.3217810037713704
3.024455855134657,-6.279116898965958,-2.3888048317215764,2.1198481667609976,-4.58262310156006,0.563522809726402
2.236215895420362,-8.63107987928155,-1.021322930760799,4.1253497763492195,-5.298813298649132,1.1814646737062304
2.2003372019546585,-9.09977733651152,1.9248384277913109,4.53847173236924,-5.081961632058902,-0.7241956132351676
3.60078059323359,-6.959355028660349,4.54726407559427,2.282411172937862,-4.36205962013093,-4.086089200382961
6.1138954695156995,-1.8666229535065668,4.623722141234775,-1.6350464920225676,-2.766650768758286,-6.481542097085466
7.630240968282534,2.725659245969062,0.4728440714565827,-3.903457561313377,-2.157732931793723,-5.593479485216112
7.180692470774088,4.57793541926207,-3.897494943398921,-4.129601454078284,-0.5162919340594782,-4.529290024478402
5.014926563260679,4.656174062237907,-6.977398777924098,-3.2472290820705405,2.879654842505739,-3.9233023531121543
1.1933947520364334,2.7925328172336794,-6.7790676783812875,-1.5710393434670715,6.729896000108151,-3.7533468563102788
-1.8535740277409116,-0.16078037135579548,-3.76581251844805,-0.5196993404930665,7.56790562045077,-4.268229426625843
-2.7356080616544762,-1.7726288801598598,0.16501745611496563,-0.9099092128937873,6.922030410767924,-4.825624218289859
-2.1103257092036842,-1.4520017444713542,5.285706331830355,-1.7473640666092944,5.832582169561252,-4.264832040867439
-1.6826609551458829,0.19476679807447508,9.589097187696543,-0.6846543607726286,1.9352458540093995,0.146759348015277
-3.1188770069760974,1.391329584331628,7.350609295814298,0.8216483423001959,-0.9706116131478213,5.897022971579667
-5.9770534096484,1.096394798516645,4.724644987310429,2.78173993866278,-1.11943709268043,6.449492049695979
