TR_Transition,Distance
1,2.943793921039498
2,4.449324770602023
3,2.3611220933113817
4,1.2427058955480523
5,1.694290149492245
6,2.40597483501986
7,0.2823328852842382
8,3.0203722425673067
9,2.9257173194691473
10,2.7087005464085
11,1.1304740989739979
12,1.6307277106849307
13,2.5159500374158843
14,1.7728703326164306
15,1.4951326586075002
16,3.593383999386564
17,3.2194083242834637
18,2.254894665896617
19,2.290783514348829
20,3.0751552641360154
21,2.6866023031318282
22,2.0771245662249025
23,0.7204583098273095
24,1.7803155078408748
25,1.8606095286759008
26,1.328417820772835
27,0.8591847939935061
28,0.798398556064317
29,0.6335689227068301
30,0.2855616807554053
31,1.0878691461128416
32,1.4509040221675094
33,2.1794855373117152
34,1.5516360503124962
35,1.1701548386514102
36,1.6254473066371549
37,1.6664775402129555
38,1.801355948418515
39,1.1468883149506017
40,1.1792749233613635
41,1.4073673725280014
42,1.4723764689971022
43,1.1157949516949182
44,0.9694667064966049
45,0.9862955685862924
46,0.9582636212303473
47,1.1835719333180597
48,1.1901835257502862
49,0.5744681172209759
50,1.463627536465885
51,1.643844640304658
52,1.769768843466121
53,2.0151420815674554
54,2.0542108606123395
55,1.187377461542817
56,0.7443929311350512
57,6.99871177878265
58,2.264979992025121
59,0.8760646863276014
60,2.1765846393009665
61,5.3322351673456065
62,3.2925432399315793
63,3.568071761372741
64,2.539709795709686
65,0.767898272866478
66,3.3946782748103237
67,2.359749585761041
68,0.8038056416897226
69,0.916569184327406
70,2.263285178025443
71,1.4358788691178253
72,2.480782819152049
73,4.054597974848278
74,4.375252011651857
75,1.1697380423895483
76,8.449168058925338
77,20.281332301559587
78,24.84321509554225
79,21.032950133712912
80,5.176105378618693
81,11.172851764527449
82,22.11507147178774
83,24.585336435337403
84,28.578536647670717
85,2.9836369272653394
86,5.234662003067662
87,8.519685180814744
88,9.296569596025249
89,5.100909933172562
90,2.3004529091795223
91,2.166227005582795
92,1.8904700739641422
93,1.7093523744003147
94,1.2690953487087118
95,0.8913551109768503
96,1.7344175678824814
97,2.2096491662156845
98,2.821862692997476
99,2.5609901480729107
100,2.290883208769624
101,1.8745559329471473
102,1.9574278019470808
103,1.2007432550584654
104,0.21944038528480042
105,0.9711320456655513
106,0.9858485717800631
107,0.08351863326291982
108,1.715260160965847
109,0.19244753569046136
110,0.45382434630108703
111,2.569557287167471
112,2.246801852686005
113,1.471009835067692
114,0.5746241671595956
115,1.4320044281137774
116,1.5300427818963158
117,0.352324573075594
118,2.137978845890629
119,4.0655601444809415
120,5.032564718348922
121,3.6334801876775034
122,1.9245051638464101
123,1.8801724422295834
124,1.9058703047673378
125,0.8845287214809554
126,0.8398336472448652
127,1.0870509024930353
128,1.354121137354717
129,2.668009288647626
130,3.825825425799451
131,4.110014338113836
132,4.410516654877462
133,3.1882951653498637
134,2.5704354148508095
135,2.2802897271177422
136,0.8062271042814354
137,1.4567314531996869
138,1.6329289497639674
139,1.264415266613004
140,1.3577841313978602
141,2.881669190319602
142,3.8873368727260904
143,0.7122456479267951
144,0.686335175946485
145,1.5954265553751978
146,1.7687209801571002
147,1.545907259556505
148,2.0794679163772787
149,1.3571772125974753
150,1.5327966910011666
151,3.7325729997546424
152,2.802389202170904
153,1.8564912919883978
154,1.7226557026890053
155,3.3405258396075546
156,2.2543083332080354
157,0.7475857048286795
158,1.504111495668982
159,3.15335160251759
160,8.05382986051608
161,3.76742010086739
162,3.305304072273924
163,3.25486418288521
164,2.6113461524378287
165,1.274869630359779
166,0.3904591924780561
167,3.5332091586142877
168,5.12507768113408
169,1.0331584108383876
170,0.9001622635669138
171,0.5179663971631648
172,1.6144739304717266
173,2.480375852966844
174,2.9133454144199296
175,2.619099733517181
176,1.483541412905555
177,2.6915691862839153
178,2.0660241874163865
179,1.3170597600561496
