TR_Transition,Distance
1,1.8158238517074083
2,3.7581397395255056
3,4.124008117501479
4,6.035780662991457
5,4.432837226481954
6,6.004565412118825
7,5.593500835394212
8,5.8779104433704505
9,6.2604090651799265
10,5.858923886230083
11,6.432308430038889
12,6.15027776445602
13,4.381952719376902
14,3.0465045664854338
15,2.9346350270417845
16,5.056467944450309
17,7.19503704575155
18,6.722145082562622
19,5.195173902979201
20,4.512703030639068
21,4.406764673706065
22,5.683236351889856
23,9.426666208753511
24,6.955829514828939
25,3.5972039275035543
26,3.5707235769180734
27,5.507282657743631
28,7.475794990942964
29,6.850056433013642
30,5.158570809454121
31,5.182733588688417
32,5.9815928632525575
33,5.399857792623208
34,4.439321054622522
35,5.377541288622497
36,7.5627136327377515
37,7.230753369068773
38,4.395586149534183
39,4.844462922027485
40,5.486576826131221
41,5.236874940875484
42,7.168028010844416
43,6.864335718363905
44,5.148062990849698
45,4.630968246167385
46,7.427985932875079
47,9.235357916329862
48,4.6691985008103645
49,5.8880224858477925
50,6.149710173425124
51,5.251638595304158
52,4.851727775816899
53,5.9352026340993165
54,6.855962694804577
55,7.050065068234773
56,7.238026938625541
57,6.658302361010072
58,5.036571878368855
59,3.7252165821769925
60,5.830816041795798
61,8.787234146822604
62,6.793816108383939
63,6.455879631109432
64,6.004087264747368
65,5.935944219909789
66,6.313848749804419
67,6.818509326115275
68,7.510740412215086
69,6.299242636982647
70,5.733176205717399
71,5.8689841318941065
72,5.402032192744017
73,5.391414418824664
74,3.995577136789543
75,4.730324712438493
76,6.948370425908231
77,6.302012803002933
78,4.225574774086285
79,4.784123167237761
80,6.6658662115112515
81,5.234178486694504
82,3.0114219799644233
83,4.971516852830872
84,7.644001282105488
85,5.240688128140359
86,3.626790449322905
87,5.4741467996513
88,7.708923884295796
89,4.803363026138035
90,2.5909741117432055
91,4.75902381964194
92,6.973657248461037
93,4.825870804339673
94,5.040961844251979
95,5.88054159145134
96,5.421108426064383
97,3.820194409011043
98,2.92527393840511
99,4.5505773139356425
100,6.183259610497781
101,5.4912203843829515
102,2.55211625490583
103,2.9945184577013144
104,5.131357260870697
105,6.824280415746749
106,5.630814267502121
107,5.371199191689721
108,6.248503222934651
109,6.619133991583572
110,6.780768457149724
111,4.730775323453642
112,5.2339163677091
113,6.54853284457759
114,5.777844752502935
115,6.322267550588834
116,7.938237139689998
117,6.3688132720453146
118,5.337670286245813
119,5.230007620372419
120,6.7932154032669
121,7.802102256168592
122,5.873620792642536
123,6.5236361787889665
124,5.411046143848093
125,4.1817700219722465
126,7.068066417599535
127,7.242301587614997
128,3.963391990673753
129,3.8589115808990355
130,7.309631150440394
131,9.869913388705477
132,5.568234671233206
133,5.877295698179669
134,6.512190439015529
135,5.829762610703922
136,2.553186376973228
137,4.334598910420441
138,9.97308909317199
139,5.722392712571886
140,4.0748695901734475
141,5.2853673255299585
142,5.911474724658064
143,4.246709838146817
144,4.7274525486591745
145,5.864997679254675
146,5.830214766944686
147,5.486869682185234
148,4.790866006150208
149,5.586225992975155
150,3.980256122197675
151,3.795750133233195
152,3.72021077416012
153,4.021066380117609
154,4.641373080152888
155,5.427262833097303
156,5.9347302697305455
157,4.228694424365157
158,4.87317277582
159,4.614420356402415
160,4.0112016895778
161,5.294858996037906
162,7.343357043748383
163,7.101959216069493
164,3.2479055702257895
165,4.936271595144383
166,4.700059115133124
167,4.123992765874261
168,4.551404254476053
169,8.60605625149796
170,7.205056949395931
171,3.98940884004638
172,4.791490899047592
173,6.7583397244184615
174,8.083785240307341
175,3.4082402059758112
176,4.922378994452185
177,7.0745086344675725
178,4.731013241231447
179,3.8113540501715657
